Nome;Generazione;Rilasci;Anno di rilascio;Dismissione;Unita vendute;GPU;Produttore;CPU;Dispositivi di controllo;RAM totale;Supporto di memoria;Gioco più diffuso;Logo;URL;Foto;Descrizione;Proprietario;QRTYPE;Fonte
SEGA SG-1000;Seconda;[{'Data': '15 luglio 1983', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg'}, {'Data': '', 'Flag': None}];1983;1985;2 milioni;;SEGA;NEC µPD780C @ 3,58 MHz (clone Z80);Joypad;;Cartucce;;https://upload.wikimedia.org/wikipedia/commons/9/90/SG-1000_Logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/SG-1000;https://upload.wikimedia.org/wikipedia/commons/b/bf/Sega-SG-1000-Console-Set.png;"SG-1000 (エスジー・セン), nome completo SEGA Computer Video Game SG-1000, è la prima console prodotta dalla SEGA.

Commercializzata solo in Giappone, Australia e in alcuni paesi europei (tra cui Italia e Spagna), ha venduto poche unità e per questo motivo fu scelto di non distribuirla negli Stati Uniti d'America.

Nello stesso anno venne commercializzato anche l'home computer SC-3000, basato sull'hardware della console e compatibile con le stesse cartucce.
Nel 1984 venne realizzata una versione migliorata della console, la SG-1000 II o Mark II. Era in progetto anche una terza versione della console, ma lo sviluppo venne dirottato in corso d'opera e le caratteristiche hardware vennero poi integrate nel SEGA Master System, che in Giappone prese infatti il nome di SEGA Mark III.";Leandro Macrini
Super Cassette Vision;Terza;;1984;1987;330.000 (circa);EPOCH TV-1 @ 14 Mhz;Epoch;NEC µPD7801G (clone Z80) @ 4 MHz;;"RAM 128 bytes
VRAM 4kB";Cartucce;;https://www.gamingalexandria.com/wp/wp-content/uploads/2019/03/scv.png;https://it.wikipedia.org/api/rest_v1/page/html/Super Cassette Vision;https://upload.wikimedia.org/wikipedia/commons/2/21/Super-Cassette-Vision-Console-L.jpg;"Il Super Cassette Vision (スーパー カセット ビジョン) è una console prodotta da Epoch in Giappone e Francia dal 1984.

L'azienda, già famosa per i cloni di Pong e Breakout, nel 1981 aveva introdotto il Cassette Vision che con circa 400.000 unità vendute, conquistò più del 70% del mercato giapponese.
L'introduzione delle console di Nintendo, Sega e Casio la rese però obsoleta, portando l'azienda a realizzare velocemente un suo successore, appunto il Super Cassette Vision.

Tra i 30 giochi realizzati per la console, spesso di buona qualità, troviamo anche nomi noti come: Pole Position II, Dragon Slayer, Mappy e Boulder Dash, oltre a giochi tratti da anime come: Dragon Ball, Lupin III e Doraemon.
Non riuscì tuttvia ad eguagliare l'enorme popolarità del NES, facendo abbandonare ad Epoch del tutto il mercato delle console.

La versione rosa mirata al mercato femminile prese il nome di Super Lady Cassette Vision.";Leandro Macrini
Nintendo SNES;Quarta;[{'Data': '21 novembre 1990', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg'}, {'Data': '23 agosto 1991', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/2/26/Flags_of_Canada_and_the_United_States.svg'}, {'Data': '11 aprile 1992', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Europe.svg'}, {'Data': '3 luglio 1992', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/5/51/Flag_of_Australasian_team_for_Olympic_games.svg'}, {'Data': '', 'Flag': None}];1990;2003;49,10 milioni;Ricoh 5C77 e 5C78;Nintendo;Ricoh 5A22 (WDC 65C816);Joypad;"64 kB VRAM
64 Audio RAM";Cartucce;Super Mario World (20,60 milioni);https://upload.wikimedia.org/wikipedia/commons/2/2b/Logo_SNES.png;https://it.wikipedia.org/api/rest_v1/page/html/Super Nintendo Entertainment System;https://upload.wikimedia.org/wikipedia/commons/e/ee/Nintendo-Super-Famicom-Set-FL.jpg;"Il Super Nintendo Entertainment System, abbreviato spesso in SNES, Super NES o Super Nintendo, è una console a 16 bit prodotta da Nintendo dal 1990. È uscita in Giappone con il nome di Super Famicom (スーパー ファミコン).

Nonostante un inizio a rilento dovuto alla popolarità ottenuta dal SEGA Mega Drive nell'anno precedente, durante il suo ciclo di vita lo SNES ebbe un grande successo commerciale e divenne ben presto la console più venduta e diffusa dell'epoca dei 16-bit.

Molti suoi titoli sono spesso ricordati dalla critica tra i più celebri videogiochi di sempre: Super Metroid, Final Fantasy VI, Legend of Zelda: A Link to the Past, solo per citarne alcuni. Questi giochi definirono nuovi generi e standard qualitativi validi ancora oggi.

Rimase molto popolare anche nella generazione a 32 bit, grazie ad appassionati e collezionisti, tanto che la dismissione avvenne solo nel 2003, dopo oltre tredici anni dalla messa in vendita.";Leandro Macrini;7
Telstar;Prima;[{'Data': '1976-1978', 'Flag': None}];2023;;;;Coleco;AY-3-8500;"Paddle
Lightgun";;;;https://upload.wikimedia.org/wikipedia/commons/e/ef/Ctelstar.jpg;https://it.wikipedia.org/api/rest_v1/page/html/Coleco Telstar;;"La Coleco Telstar è una console di prima generazione prodotta da Coleco. La prima versione, un clone di Pong basato sul chip AY-3-8500 della General Instrument, è stata commercializzata a partire dal 1976; ulteriori altri modelli sono stati prodotti fino al 1978.";
Vectrex;Seconda;[{'Data': 'USA 1982, Europa 1983', 'Flag': None}];1982;1984;250.000 (circa);;Smith Engineering;MC68A09 @ 1,5 MHz;Joystick analogici;;Cartucce;Mine Storm (incluso);https://upload.wikimedia.org/wikipedia/commons/e/ef/Vectrex_vector_logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/Vectrex;https://upload.wikimedia.org/wikipedia/commons/7/7a/Vectrex-Console-Set.jpg;"Il Vectrex è una console a 8 bit ideata da Smith Engineering e distribuita dalla General Consumer Electric (una filiale della General Electric), e in seguito dalla Milton Bradley Company (MB).

Fu la sola console casalinga a far uso a livello hardware della grafica vettoriale (la stessa di classici da bar come Space Wars, Asteroids, Battlezone e Tempest) per riprodurre i giochi.
A differenza delle altre console che si collegano alla televisione o a uno schermo, il Vectrex include un monitor a tecnologia vettoriale monocromatica, orientato in verticale. Lo schermo usa inoltre mascherine di acetato trasparente colorate, diverse per ogni gioco, che vengono applicate a incastro davanti al monitor per ottenere l'illusione di grafica a colori, ma anche per ridurre lo sfarfallio e la luminosità molto alta del monitor.

Il Vectrex è stato venduto anche nel mercato giapponese con il nome Bandai Vectrex Kousokusen.";Leandro Macrini
Video Pinball;Prima;;1977;;;;Atari;Atari C011500-11/C011512-05;Paddle e tasti laterali;;;;logos/atari-video-pinball.png;https://it.wikipedia.org/api/rest_v1/page/html/Video Pinball;https://upload.wikimedia.org/wikipedia/commons/9/92/AtariVideoPinballVer1.jpg;"Il Video Pinball è una console a giochi preinstallati venduta da Atari a partire dal 1977.
Venne prodotta anche una versione giapponese, la Epoch TV Block.

Questi sistemi sono stati progettati intorno ad un chip più avanzato rispetto al classico dispositivo “Pong in a chip”, probabilmente un microcontroller (lo si pensa in quanto il sistema contiene anche un piccolo chip RAM, presumibilmente utilizzato per la visualizzazione del display e per lo stoccaggio dei punteggi, ma il cui reale ruolo rimane comunque sconosciuto). Il microcontroller è denominato C011500-1, anche se il sistema utilizza un'altro chip Atari di riferimento (C011512-05).

Fu la prima console a portare i giochi di tipo Breakout nell'intrattenimento casalingo.
Al suo interno sono presenti tre tipi di gioco: flipper (in quattro varianti e controllati dai due pulsanti posti ai fianchi della console), basket e breakout (in due varianti e controllati dal paddle presente sul fronte della console).";Leandro Macrini
Virtual Boy;Quinta;[{'Data': '21 luglio 1995', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg'}, {'Data': '14 agosto 1995', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg'}];1995;1996;770.000;;Nintendo;NEC V810 @ 20 MHz;Joypad con batterie integrate per la console;"64  + 128 kB RAM
128 kB VRAM";Cartucce;;https://upload.wikimedia.org/wikipedia/commons/9/96/Virtualboy_logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/Virtual Boy;https://upload.wikimedia.org/wikipedia/commons/2/20/Virtual_Boy_system.png;"Il Virtual Boy (バーチャル ボーイ) è una console sviluppata e prodotta da Nintendo dal 1995.

Venne progettata dalla divisione Nintendo R&D1 sotto la supervisione di Gunpei Yokoi, l'inventore dei Game & Watch e del Game Boy, con l'idea di verificare anche la reattività del mercato con un prodotto così innovativo.

La console si basa sulla stereoscopia ed un sistema di specchi oscillanti, lenti e LED per proiettare negli occhi del giocatore delle immagini tridimensionali. Per evitare costi troppo alti vennero utilizzati soltanto LED rossi, pertanto l'immagine è esclusivamente rossa su sfondo nero. In caso di uso prolungato il sistema è risultato essere spesso faticoso per gli occhi.

Per diversi motivi, ebbe scarso successo, venne dismessa dopo un anno e diventò per Nintendo uno dei più grandi flop della sua storia.
Il suo creatore Gunpei Yokoi, secondo molti, decise di lasciare l'azienda a causa di questo.";Leandro Macrini
VTech CreatiVision;Seconda;[{'Data': '', 'Flag': None}];2023;;;;VTech;MOS 6502;;;Cartucce;;https://upload.wikimedia.org/wikipedia/commons/2/28/CreatiVision-Console-Set.png;https://it.wikipedia.org/api/rest_v1/page/html/CreatiVision;;"Il CreatiVision è un ibrido console/home computer prodotto dalla Video Technology (VTech o VTL) di Hong Kong nel 1981, messo in commercio tra la fine del 1981 e l'inizio del 1982 ed infine ritirato dal mercato intorno al 1986. A quel tempo la compagnia era già nota per i giochi elettronici tascabili “Time & Fun”, che mutuavano quelli della fortunata serie di Nintendo, i “Game & Watch”.

Simili ibridi console/home computer (come l'innovativa APF Imagination Machine) erano già stati realizzati e sembravano prepararsi al crollo delle console casalinghe in favore dei nascenti home computer.

Di fatto si trattava di una console i cui due joystick disponevano di una parte di tastiera ciascuno, ed affiancandoli si otteneva una tastiera completa. Nessun sistema operativo era fornito con la console, ma dopo pochi mesi dalla messa in commercio, fu ultimato e venduto il BASIC su cartuccia, da usare esattamente come le altre cartucce-gioco, e che poteva sfruttare le espansioni del registratore a cassette, il modulo per 16 kBytes di RAM aggiuntiva e quello per connettere una stampante su standard parallelo Centronics, nonché un modem ed un lettore di floppy disk (questi ultimi mai effettivamente prodotti).";
Watara Supervision;Quarta;[{'Data': '1992', 'Flag': None}];1992;1996;;;Watara;WDC 65SC02 @ 4 MHz;;;Cartucce;;https://upload.wikimedia.org/wikipedia/commons/3/30/Watara_Supervision_logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/Watara Supervision;https://upload.wikimedia.org/wikipedia/commons/c/cd/Watara-Supervision-Tilted.jpg;"La Watara Supervision è una console portatile monocromatica presentata nel 1992 come un'alternativa a basso costo del Game Boy.
 Insieme alla console era incluso un gioco chiamato Crystball, un clone di Breakout.

La console è dotata di un relativamente ampio schermo pieghevole (da cui il nome) e di grandi pulsanti, ma nonostante questo la qualità costruttiva non era delle migliori. Molti dei 65 giochi usciti per la console non erano di alta qualità e quindi la macchina non è stata un buon successo commerciale. Può essere collegata alla TV tramite un cavo video e gli sprite e i fondali dei videogiochi vengono così visualizzati in quattro colorazioni differenti.
La forma esterna della console ha subito molte modifiche fino al 1996. Esiste anche un modello senza schermo inclinabile decisamente molto simile alla forma del Game Boy classico.

La Supervision è stata anche venduta da molte aziende nel mondo con altri nomi, tra i quali Quickshot Supervision e Hartung SV-100.";Leandro Macrini
Wii;Settima;[{'Data': '2 dicembre 2006', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg'}, {'Data': '19 novembre 2006', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg'}, {'Data': '7, 8 e 9 dicembre 2006', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Europe.svg'}, {'Data': '7 dicembre 2006', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/b/b9/Flag_of_Australia.svg'}, {'Data': '26 aprile 2008', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/0/09/Flag_of_South_Korea.svg'}, {'Data': '12 luglio 2008', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg'}, {'Data': '', 'Flag': None}];2006;2013;101,63 milioni;ATI Hollywood;Nintendo;IBM Broadway @ 729 MHz;"Wiimote e Nunchuk, GameCube Controller, Balance Board, altri";3+24+64 MB RAM;"Wii e GameCube Disk";Wii Sports (83 milioni);https://upload.wikimedia.org/wikipedia/commons/b/bc/Wii.svg;https://it.wikipedia.org/api/rest_v1/page/html/Wii;https://upload.wikimedia.org/wikipedia/commons/1/14/Wii-console.jpg;"La Wii (ウィー) è una console prodotta da Nintendo dal 2006.

Si distingue dalle altre per la possibilità di interagire col videogioco attraverso il puntamento allo schermo con il Telecomando Wii (Wiimote). Queste caratteristiche non sono una novità assoluta nel mondo dei videogiochi, ma per la prima volta sono state integrate in una console senza ricorrere a periferiche aggiuntive.

Dal punto di vista hardware è molto più vicina al GameCube, con il quale è completamente retrocompatibile, che alle altre console. Grazie però alle nuove possibilità di gioco offerte dalle sue innovative periferiche riuscì ad allargare il mercato anche ad appassionati di giochi in famiglia ed allenamenti sportivi indoor.

Le sue 101,63 milioni di unità vendute l'hanno resa la console casalinga più popolare della settima generazione e la seconda di sempre per Nintendo, superata in seguito solo dalla Switch.";Leandro Macrini;8
Wii U;Ottava;[{'Data': '8 dicembre 2012', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg'}, {'Data': '18 novembre 2012', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/2/26/Flags_of_Canada_and_the_United_States.svg'}, {'Data': '30 novembre 2012', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Europe.svg'}, {'Data': '', 'Flag': None}];2012;2017;13,56 milioni;AMD GPGPU Latte;Nintendo;IBM Espresso 1,24 GHz;"Wii U GamePad
Wii U Pro Controller
Accessori Wii";2 GB + 32 MB VRAM;"iDensity e Wii Disk";Mario Kart 8 (8,45 milioni);https://upload.wikimedia.org/wikipedia/commons/7/7e/WiiU.svg;https://it.wikipedia.org/api/rest_v1/page/html/Wii U;https://upload.wikimedia.org/wikipedia/commons/4/4a/Wii_U_Console_and_Joypad.png;"La Wii U (ウィー ユー) è una console prodotta da Nintendo dal 1999.

La caratteristica immediatamente distintiva di questa console rispetto alle precedenti risiede nel suo sistema di controllo, chiamato Wii U GamePad. L'accessorio, completamente wireless, è dotato di touch screen resistivo capace di visualizzare informazioni completamente diverse rispetto a quelle visualizzate sulla TV. Tale sistema permette quindi una modalità asimmetrica di gioco nella quale l'immagine trasmessa sul GamePad integra e completa quella presente sul televisore.

Nonostante le discrete capacità tecniche, ebbe scarso successo. Questo fu principalmente attribuito ad un limitato parco titoli al lancio, supporto limitato di terze parti e marketing non adeguato, molte persone fecero infatti fatica a capire che la nuova console non era un dispositivo tablet da usare con la precedente Wii e che i giochi non erano compatibili.";Leandro Macrini;8
WonderSwan;Sesta;;1999;2003;3,5 milioni (tutte le versioni);;"Bandai
Koto Corporation";NEC V30 MZ;;64 kB;Cartucce;Final Fantasy I & II;https://upload.wikimedia.org/wikipedia/commons/c/cd/WonderSwan_logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/WonderSwan;https://upload.wikimedia.org/wikipedia/commons/2/27/WonderSwan-Black-Left.jpg;"Il WonderSwan è una console portatile creata da Bandai e Koto per il mercato orientale e particolarmente per quello giapponese nel 1999.

Nel 1996 Gunpei Yokoi, progettista della serie Game Boy, lasciò Nintendo dopo l'insuccesso del Virtual Boy e fondò la KOTO Corporation.
La Bandai, per entrare nel settore delle portatili, gli propose la creazione di un sistema che potesse concorrere con il Game Boy.
Yokoi lavorò tra il 1996 e il 1997 al progetto, che uscì infine a marzo 1999. Il suo progettista però non vide mai la sua opera completa poiché morì nel 1997 in un incidente stradale.

La console è poco ingombrante ed ha uno schermo a 16:9 di alta qualità. Può essere ruotata anche in verticale (come l'Atari Lynx), modalità chiamata “Tate Mode”. Usa una sola batteria stilo per la notevole durata di 40 ore di gioco. Ha un cavo link per il multigiocatore.
Uscirono altre due versioni della console:
WonderSwan Color (2000)
SwanCrystal (2002)
";Leandro Macrini
Xbox;Sesta;[{'Data': '15 novembre 2001', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/2/26/Flags_of_Canada_and_the_United_States.svg'}, {'Data': '22 febbraio 2002', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg'}, {'Data': '14 marzo 2002', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Europe.svg'}, {'Data': '', 'Flag': None}];2001;2006;24 milioni;NVIDIA “XGPU” @ 233 MHz;Microsoft, Flextronics;Intel Coppermine 32bit @ 733 Mhz;Gamepad;64 MB DDR;"DVD-ROM
Disco rigido";Halo 2 (8 milioni);https://upload.wikimedia.org/wikipedia/commons/7/75/Vectorial_Xbox_logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/Xbox;https://upload.wikimedia.org/wikipedia/commons/a/a7/Xbox-Console-wDuke-L.jpg;"L'Xbox è una console prodotta da Microsoft dal 2001. Ha rappresentato il primo tentativo da parte dell'azienda di entrare in questo settore da protagonista (anni prima aveva collaborato con SEGA per il sistema operativo del Dreamcast). Fu anche la prima console prodotta da una società americana da quando l'Atari Jaguar cessò la produzione nel 1996.

L'architettura della console è di fatto quella di un PC dell'epoca: CPU basata sul Pentium III, GPU Nvidia GeForce 3MX, 64 MB di RAM unificata di tipo standard, hard disk da 8 o 10 GB, lettore DVD e porta Ethernet.

Nonostante il successo arrivato principalmente in occidente e considerabile di nicchia se paragonato a PlayStation 2, l'Xbox ha avuto un grosso impatto sull'industria videoludica con rivoluzioni importanti come quella del gioco in rete, ed è ad oggi considerata come una delle migliori console di tutti i tempi. Portando Microsoft a diventare una parte essenziale dell'intrattenimento elettronico moderno.";Leandro Macrini;8
Xbox 360;Settima;[{'Data': '22 novembre 2005', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg'}, {'Data': '02 dicembre 2005', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Europe.svg'}];2005;2016;85 milioni;Xenos;Microsoft;Xenon @ 3,2 GHz;"Gamepad, Kinect, Telecomando";512 MB GDDR3;"DVD-ROM, HD-DVD, HDD, Download";Kinect Adventures! (21,77 milioni);https://upload.wikimedia.org/wikipedia/commons/1/18/Xbox_360_wordmark.svg;https://it.wikipedia.org/api/rest_v1/page/html/Xbox 360;https://upload.wikimedia.org/wikipedia/commons/0/03/Xbox-360-Consoles-Infobox.png;"L'Xbox 360 è una console di settima generazione prodotta da Microsoft insieme a IBM, ATI Technologies e Samsung dal 2005.

L'architettura, il design ed un controller completamente ridisegnati rispetto alla console precedente le garantirono delle ottime vendite, andandosi di fatto a spartire il mercato con Sony e Nintendo. Attirò maggiormente anche gli utenti e le software house giapponesi che invece avevano criticato molto la prima Xbox.

Le sue funzionalità più rilevanti sono integrate nel servizio in abbonamento di Xbox Live, il quale permette agli utenti di accedere al gioco online, di scaricare giochi, demo, trailer, musica o video e l'accesso a servizi di streaming come Netflix, Mediaset Premium, ESPN o Sky Go.

Fu l'unica console a supportare per un breve periodo lo standard HD-DVD per i film in alta definizione. Realizzato da Toshiba insieme a Microsoft ed altre aziende per competere con il Blu-Ray, ma che ebbe però scarso successo.";Bologna Nerd (donazione)
Xbox One;Ottava;[{'Data': '22 novembre 2013', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/a/a4/Flag_of_the_United_States.svg'}, {'Data': '22 novembre 2013', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/b/b7/Flag_of_Europe.svg'}, {'Data': '4 settembre 2014', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/9/9e/Flag_of_Japan.svg'}, {'Data': '29 settembre 2014', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/f/fa/Flag_of_the_People%27s_Republic_of_China.svg'}];2013;2020;56,37 milioni;AMD Radeon Durango @ 853 MHz;Microsoft;AMD64 Jaguar 8x @ 1,75 GHz;"Gamepad, Kinect One, Tastiera, Mouse";;"Blu-ray Disc, DVD-ROM, HDD";Grand Theft Auto V (8,31 milioni);https://upload.wikimedia.org/wikipedia/commons/4/4a/X_Box_One_logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/Xbox One;https://upload.wikimedia.org/wikipedia/commons/2/2b/Microsoft-Xbox-One-Console-wKinect.png;"L'Xbox One è una console di ottava generazione prodotta da Microsoft dal 2013 che dispone di varie funzioni multimediali oltre a quelle di intrattenimento videoludico allo stesso modo delle console concorrenti della stessa epoca.

Inizialmente faticò a conquistare il mercato, anche a causa di una presentazione fallimentare verso la stampa nella quale fu comunicata la necessità di una connessione costante a Internet per funzionare e la registrazione obbligatoria online dei giochi, suscitando critiche e preoccupazioni riguardo al mercato dell'usato e alla condivisione dei giochi.
Sony sfrutto l'opportunità per una realizzare un'efficace campagna pubblicitaria mirata a sottolineare questi problemi.

Per questi motivi, per la mancanza di titoli esclusivi dal grosso impatto commerciale e nonostante a livello di hardware fosse praticamente identica alla Playstation 4, alla fine del suo ciclo di vita venderà circa la metà della console concorrente.";Bologna Nerd (donazione)
Xbox Series X/S;Nona;[{'Data': '', 'Flag': None}];2023;;29 milioni -marzo 2024;AMD Radeon RDNA 2;Microsoft;Ryzen Zen 2 8x @ 3,8 / 3,6 GHz;"Gamepad Xbox
Tastiera
Mouse";;"Series X:
 - Blu-ray disc
 - DVD-ROM
 - Digital Download

Series S:
 - Digital Download";;https://upload.wikimedia.org/wikipedia/commons/f/f3/Xbox_Series_X_S_black.svg;https://it.wikipedia.org/api/rest_v1/page/html/Xbox Series X e Series S;https://upload.wikimedia.org/wikipedia/commons/1/12/Xbox_Series_X_2.jpg;"L'Xbox Series X e L'Xbox Series S (collettivamente Xbox Series X/S) sono console di nona generazione prodotte da Microsoft a partire dal 10 novembre 2020.

La versione X dispone di un hardware di fascia più alta e supporta una risoluzione fino a 8K, un frame rate di 120 fps, ray tracing, Dolby Vision e tempi di caricamento ridotti. La meno costosa Xbox Series S utilizza la stessa CPU ma ha una GPU meno potente, meno memoria interna e permette l'uso dei giochi nel solo formato digitale essendo sprovvista di un lettore.

Caratteristica quasi unica nel mercato videoludico è il fatto che entrambe le console sono compatibili con i giochi, i controller e gli accessori ufficiali (ad eccezione del Kinect) di Xbox One, inclusi molti giochi per Xbox 360 e alcuni appartenenti persino alla prima Xbox.
Questo sistema di retrocompatibilità prende il nome di Smart Delivery e mira anche a migliorare la resa grafica dei giochi supportati senza costi aggiuntivi.";Leandro Macrini
Zeebo;Settima;[{'Data': '25 maggio 2009', 'Flag': 'https://upload.wikimedia.org/wikipedia/commons/0/05/Flag_of_Brazil.svg'}, {'Data': '10 novembre 2009', 'Flag': None}, {'Data': '2010', 'Flag': None}];2009;30 settembre 2011;;;"Tectoy
Qualcomm
Zeebo Inc.";ARM11 / QDSP-5 @ 528 MHz;;;Download;;https://upload.wikimedia.org/wikipedia/commons/0/0f/Zeebo_logo.png;https://it.wikipedia.org/api/rest_v1/page/html/Zeebo;https://upload.wikimedia.org/wikipedia/commons/9/9c/Zeebo-Real_Console.jpg;"Zeebo è una console per videogiochi prodotta da Tectoy e Qualcomm. Zeebo è stata ideata per le nazioni in via di sviluppo come il Brasile, inoltre si prevede una commercializzazione in Russia, India e Cina. Le sue caratteristiche hanno convinto ad investire in questo mercato poco battuto da aziende come Electronic Arts, Activision, Namco, Capcom, e id Software.";;8
Visual Memory Unit;Sesta;;1998;2001;;;SEGA;Sanyo LC8670 “Potato”;Croce direzionale, 2 tasti;128 kB;Dati ottenuti dal Dreamcast;;https://upload.wikimedia.org/wikipedia/commons/7/7e/Dreamcast_logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/Visual_Memory_Unit;https://upload.wikimedia.org/wikipedia/commons/9/98/Sega-Dreamcast-VMU.png;"La Visual Memory Unit (VMU), è un accessorio per la console SEGA Dreamcast prodotto da SEGA a partire da luglio 1998.

Se viene inserita nel gamepad funziona sia come memory card da 128kB, sia come schermo secondario, caratteristica particolarmente utile nei giochi multiplayer per mostrare informazioni personali che l'avversario non può leggere.

Quando viene disconnessa, essendo dotata di batteria e di pulsanti, può essere usata per giocare come con una qualsiasi altra console portatile. Alcuni giochi infatti permettono all'utente il download sulla VMU di mini-giochi che funzionano autonomamente.
Le VMU possono essere collegate ad alcune macchine da sala giochi Naomi oppure direttamente tra di loro per scambiarsi file.

All'epoca si pensava che sarebbe diventato uno standard per tutte le console ed infatti anche Sony nel 1999 fece un tentativo simile sulla Playstation con la sua PocketStation.";Leandro Macrini;
Tiger R-Zone;Quinta;;1995;1997;;;Tiger Electronics;Assente (contenuta nelle cartucce);Visore VR e joypad;Assente (contenuta nelle cartucce);Cartucce;;https://static.wikia.nocookie.net/vsrecommendedgames/images/3/37/R-Zone_logo.png;https://it.wikipedia.org/api/rest_v1/page/html/R-Zone;https://upload.wikimedia.org/wikipedia/commons/8/88/Tiger-RZone-Headset.jpg;"R-Zone è una console portatile sviluppata e prodotta dalla Tiger Electronics.

Inizialmente ideata per essere indossata sulla testa ed in seguito ridisegnata anche in nuove versioni tascabili. 
Sebbene l'R-Zone non fosse stato progettata per competere direttamente con altre console portatili, segnò tuttavia l'ingresso della Tiger Electronics nel mercato delle console portatili.

La prima versione dell'R-Zone consiste in una cuffia da indossare sopra la testa con un visore che si posiziona davanti all'occhio ed un controller separato alimentato da batterie.

La cartuccia di ogni gioco aveva il suo schermo LCD trasparente che veniva proiettato su una superficie a specchio posta davanti all'occhio del giocatore. Si pensa che questo design originale, assieme all'utilizzo di una palette di colori rossa e nera, venne scelto per capitalizzare seguendo il fermento popolare sul Virtual Boy della Nintendo.";Leandro Macrini;8
Twin Famicom;Terza;;1986;1988;1 milione (circa);;Sharp Corporation;;;;"Cartucce
Floppy Disk";;https://upload.wikimedia.org/wikipedia/commons/8/86/Twin_Famicom_logo.svg;https://it.wikipedia.org/api/rest_v1/page/html/Twin_Famicom;https://upload.wikimedia.org/wikipedia/commons/c/cf/Sharp-Twin-Famicom-Console.jpg;"Il Twin FamiCom (ツイン ファミコン) è una console prodotta dalla Sharp Corporation nel 1986 e commercializzata solo in Giappone.

È un prodotto con licenza Nintendo, che combina il FamiCom e il FamiCom Disk System in un unico hardware.

Messa in vendita a partire da luglio 1986, tramite un'intensa pubblicità della Hudson Soft. che la utilizzò nei propri tornei, prestando la figura di Takahashi Meijin, dirigente di spicco della ditta famoso in TV per le sue capacità videoludiche.

La sua particolarità risiede nell'includere il FamiCom e il Disk System in una singola macchina, senza la necessità del RAM Adapter o di batterie/alimentatore.
Alternare tra Disk System e FamiCom è molto semplice, grazie al selettore posto sulla parte superiore della console.";Leandro Macrini;
